613		B		24440		1852
614		P		24600		2943
615		B		24520		1796
616		B		24560		1962
617		P		24720		2774
618		B		24640		1817
619		B		24680		2060
620		P		24840		2732
621		B		24760		1868
622		B		24800		1762
623		I		24960		7543
624		B		24880		1690
625		B		24920		1655
626		P		25080		2852
627		B		25000		2007
628		B		25040		1934
629		P		25200		2772
630		B		25120		1933
631		B		25160		1909
632		P		25320		2659
633		B		25240		1932
634		B		25280		1704
635		I		25440		7580
636		B		25360		1919
637		B		25400		1759
638		P		25560		3054
639		B		25480		2023
640		B		25520		2016
641		P		25680		3041
642		B		25600		1875
643		B		25640		1983
644		P		25800		3164
645		B		25720		2026
646		B		25760		2195
647		I		25920		7667
648		B		25840		1876
649		B		25880		1931
650		P		26040		4808
651		B		25960		2543
652		B		26000		2505
653		P		26160		4742
654		B		26080		3139
655		B		26120		3076
656		P		26280		5460
657		B		26200		3574
658		B		26240		3582
659		I		26400		7709
660		B		26320		3748
661		B		26360		3812
662		P		26520		5137
663		B		26440		4054
664		B		26480		4013
665		P		26640		5288
666		B		26560		3461
667		B		26600		3503
668		P		26760		4999
669		B		26680		3128
670		B		26720		3021
671		I		26880		7666
672		B		26800		2770
673		B		26840		2764
674		P		27000		4792
675		B		26920		2700
676		B		26960		2728
677		P		27120		4744
678		B		27040		2966
679		B		27080		3112
680		P		27240		4975
681		B		27160		3566
682		B		27200		3562
683		I		27360		7594
684		B		27280		3818
685		B		27320		3859
686		P		27480		4323
687		B		27400		3713
688		B		27440		3846
689		P		27600		4219
690		B		27520		3638
691		B		27560		3940
692		P		27720		5046
693		B		27640		3629
694		B		27680		3670
695		I		27840		7628
696		B		27760		3471
697		B		27800		3491
698		P		27960		6289
699		B		27880		3985
700		B		27920		3774
701		P		28080		6846
702		B		28000		4892
703		B		28040		4790
704		P		28200		7186
705		B		28120		5272
706		B		28160		5154
707		I		28320		7868
708		B		28240		4715
709		B		28280		4746
710		P		28440		6774
711		B		28360		4960
712		B		28400		5142
713		P		28560		6930
714		B		28480		5939
715		B		28520		6265
716		P		28680		6683
717		B		28600		6140
718		B		28640		6441
719		I		28800		8120
720		B		28720		6175
721		B		28760		5965
722		P		28920		6503
723		B		28840		6649
724		B		28880		6560
725		P		29040		6455
726		B		28960		6455
727		B		29000		6547
728		P		29160		6835
729		B		29080		6360
730		B		29120		6935
731		I		29280		8469
732		B		29200		6223
733		B		29240		6060
734		P		29400		7415
735		B		29320		6596
736		B		29360		6619
737		P		29520		7280
738		B		29440		6893
739		B		29480		6943
740		P		29640		7737
741		B		29560		6968
742		B		29600		6801
743		I		29760		9196
744		B		29680		6396
745		B		29720		6357
746		P		29880		7994
747		B		29800		6233
748		B		29840		6139
749		P		30000		8270
750		B		29920		5809
751		B		29960		5915
752		P		30120		8297
753		B		30040		5721
754		B		30080		5848
755		I		30240		9411
756		B		30160		6139
757		B		30200		6402
758		P		30360		8590
759		B		30280		7332
760		B		30320		7645
761		P		30480		8254
762		B		30400		7661
763		B		30440		7743
764		P		30600		7889
765		B		30520		7459
766		B		30560		7334
767		I		30720		9051
768		B		30640		7465
769		B		30680		7431
770		P		30840		7590
771		B		30760		7337
772		B		30800		7212
773		P		30960		7533
774		B		30880		7312
775		B		30920		7209
776		P		31080		7917
777		B		31000		7249
778		B		31040		6764
779		I		31200		8844
780		B		31120		6690
781		B		31160		6703
782		P		31320		8336
783		B		31240		5730
784		B		31280		5770
785		P		31440		8178
786		B		31360		5912
787		B		31400		5467
788		P		31560		6975
789		B		31480		4653
790		B		31520		4501
791		I		31680		8685
792		B		31600		3468
793		B		31640		3448
794		P		31800		5859
795		B		31720		3401
796		B		31760		3174
797		P		31920		6938
798		B		31840		3996
799		B		31880		4043
800		P		32040		7522
801		B		31960		4349
802		B		32000		4318
803		I		32160		8500
804		B		32080		4808
805		B		32120		4638
806		P		32280		7676
807		B		32200		4203
808		B		32240		4303
809		P		32400		7750
810		B		32320		4448
811		B		32360		4439
812		P		32520		7823
813		B		32440		5869
814		B		32480		6016
815		I		32640		8166
816		B		32560		5506
817		B		32600		5617
818		P		32760		7659
819		B		32680		5526
820		B		32720		5305
821		P		32880		7600
822		B		32800		5500
823		B		32840		5800
824		P		33000		7302
825		B		32920		5526
826		B		32960		5252
827		I		33120		7996
828		B		33040		5204
829		B		33080		5389
830		P		33240		6555
831		B		33160		6009
832		B		33200		6075
833		P		33360		6732
834		B		33280		5691
835		B		33320		5593
836		P		33480		6013
837		B		33400		5899
838		B		33440		6058
839		I		33600		7551
840		B		33520		6039
841		B		33560		6096
842		P		33720		6515
843		B		33640		4875
844		B		33680		5043
845		P		33840		5522
846		B		33760		5516
847		B		33800		5123
848		P		33960		4980
849		B		33880		5366
850		B		33920		5129
851		I		34080		6578
852		B		34000		5125
853		B		34040		5108
854		P		34200		5128
855		B		34120		4581
856		B		34160		4511
857		P		34320		4045
858		B		34240		4238
859		B		34280		4510
860		P		34440		4759
861		B		34360		3686
862		B		34400		3707
863		I		34560		5764
864		B		34480		3993
865		B		34520		4000
866		P		34680		4503
867		B		34600		3924
868		B		34640		3898
869		P		34800		4473
870		B		34720		3744
871		B		34760		3713
872		P		34920		4455
873		B		34840		3503
874		B		34880		3574
875		I		35040		5957
876		B		34960		3477
877		B		35000		3488
878		P		35160		4528
879		B		35080		3216
880		B		35120		3203
881		P		35280		4010
882		B		35200		2930
883		B		35240		3030
884		P		35400		4157
885		B		35320		3044
886		B		35360		3068
887		I		35520		5974
888		B		35440		3253
889		B		35480		3108
890		P		35640		4066
891		B		35560		2915
892		B		35600		3006
893		P		35760		3730
894		B		35680		2885
895		B		35720		2918
896		P		35880		3926
897		B		35800		2914
898		B		35840		2874
899		I		36000		5898
900		B		35920		2977
901		B		35960		3139
902		P		36120		3925
903		B		36040		3108
904		B		36080		2955
905		P		36240		3613
906		B		36160		3034
907		B		36200		2999
908		P		36360		4383
909		B		36280		3458
910		B		36320		3260
911		I		36480		5868
912		B		36400		3463
913		B		36440		3535
914		P		36600		4187
915		B		36520		3292
916		B		36560		3315
917		P		36720		4542
918		B		36640		3581
919		B		36680		3667
920		P		36840		4715
921		B		36760		3869
922		B		36800		3910
923		I		36960		6357
924		B		36880		4074
925		B		36920		4314
926		P		37080		4681
927		B		37000		4380
928		B		37040		4374
929		P		37200		5011
930		B		37120		3998
931		B		37160		4253
932		P		37320		5190
933		B		37240		4144
934		B		37280		3953
935		I		37440		6322
936		B		37360		3579
937		B		37400		3564
938		P		37560		4603
939		B		37480		3528
940		B		37520		3613
941		P		37680		4948
942		B		37600		4135
943		B		37640		4007
944		P		37800		4393
945		B		37720		3463
946		B		37760		3367
947		I		37920		5219
948		B		37840		3024
949		B		37880		3071
950		P		38040		3995
951		B		37960		3100
952		B		38000		3136
953		P		38160		3688
954		B		38080		3027
955		B		38120		3105
956		P		38280		3835
957		B		38200		2964
958		B		38240		2953
959		I		38400		4760
960		B		38320		3047
961		B		38360		3047
962		P		38520		3665
963		B		38440		3184
964		B		38480		3016
965		P		38640		3432
966		B		38560		2871
967		B		38600		2795
968		P		38760		3540
969		B		38680		2668
970		B		38720		2750
971		I		38880		4958
972		B		38800		2834
973		B		38840		2863
974		P		39000		3744
975		B		38920		2764
976		B		38960		2967
977		P		39120		3948
978		B		39040		2890
979		B		39080		2959
980		P		39240		3940
981		B		39160		2998
982		B		39200		3019
983		I		39360		5682
984		B		39280		3236
985		B		39320		3315
986		P		39480		3842
987		B		39400		3141
988		B		39440		3087
989		P		39600		3663
990		B		39520		3163
991		B		39560		3103
992		P		39720		3736
993		B		39640		3117
994		B		39680		3041
995		I		39840		5814
996		B		39760		3130
997		B		39800		3212
998		P		39960		3800
999		B		39880		3168
1000		B		39920		3100
1001		P		40080		3709
1002		B		40000		3023
1003		B		40040		3100
1004		P		40200		3648
1005		B		40120		3152
1006		B		40160		3103
1007		I		40320		5721
1008		B		40240		3077
1009		B		40280		3020
1010		P		40440		3545
1011		B		40360		2929
1012		B		40400		2926
1013		P		40560		3427
1014		B		40480		3014
1015		B		40520		2983
1016		P		40680		3811
1017		B		40600		3244
1018		B		40640		3193
1019		I		40800		5590
1020		B		40720		3225
1021		B		40760		3218
1022		P		40920		3645
1023		B		40840		2988
1024		B		40880		2904
1025		P		41040		3845
1026		B		40960		2883
1027		B		41000		3167
1028		P		41160		4093
1029		B		41080		3337
1030		B		41120		3488
1031		I		41280		5999
1032		B		41200		3481
1033		B		41240		3685
1034		P		41400		4279
1035		B		41320		3461
1036		B		41360		3352
1037		P		41520		4635
1038		B		41440		3433
1039		B		41480		3454
1040		P		41640		4706
1041		B		41560		3718
1042		B		41600		3888
1043		I		41760		6982
1044		B		41680		4193
1045		B		41720		4578
1046		P		41880		5355
1047		B		41800		4425
1048		B		41840		4609
1049		P		42000		5438
1050		B		41920		4764
1051		B		41960		4767
1052		P		42120		5344
1053		B		42040		4999
1054		B		42080		4589
1055		I		42240		7773
1056		B		42160		4497
1057		B		42200		4431
1058		P		42360		5636
1059		B		42280		4406
1060		B		42320		4320
1061		P		42480		5615
1062		B		42400		4847
1063		B		42440		4953
1064		P		42600		5845
1065		B		42520		5017
1066		B		42560		4997
1067		I		42720		8012
1068		B		42640		4740
1069		B		42680		4748
1070		P		42840		5723
1071		B		42760		4830
1072		B		42800		4797
1073		P		42960		5954
1074		B		42880		5029
1075		B		42920		5138
1076		P		43080		6361
1077		B		43000		5022
1078		B		43040		5782
1079		I		43200		7646
1080		B		43120		5681
1081		B		43160		5219
1082		P		43320		5698
1083		B		43240		5344
1084		B		43280		4486
1085		P		43440		5437
1086		B		43360		4541
1087		B		43400		3722
1088		P		43560		5333
1089		B		43480		3492
1090		B		43520		3514
1091		I		43680		8674
1092		B		43600		4265
1093		B		43640		5135
1094		P		43800		5677
1095		B		43720		4426
1096		B		43760		4118
1097		P		43920		5779
1098		B		43840		4131
1099		B		43880		3999
1100		P		44040		5386
1101		B		43960		3800
1102		B		44000		3434
1103		I		44160		7146
1104		B		44080		3370
1105		B		44120		3446
1106		P		44280		5495
1107		B		44200		3493
1108		B		44240		3401
1109		P		44400		6423
1110		B		44320		4346
1111		B		44360		4695
1112		P		44520		6857
1113		B		44440		4944
1114		B		44480		4401
1115		I		44640		9127
1116		B		44560		4359
1117		B		44600		4606
1118		P		44760		5287
1119		B		44680		4211
1120		B		44720		3275
1121		P		44880		5126
1122		B		44800		2920
1123		B		44840		3189
1124		P		45000		3906
1125		B		44920		2722
1126		B		44960		2686
1127		I		45120		9179
1128		B		45040		2588
1129		B		45080		2408
1130		P		45240		4696
1131		B		45160		2792
1132		B		45200		2656
1133		P		45360		3893
1134		B		45280		2820
1135		B		45320		2583
1136		P		45480		5908
1137		B		45400		3018
1138		B		45440		2744
1139		I		45600		9096
1140		B		45520		2620
1141		B		45560		2446
1142		P		45720		6051
1143		B		45640		3081
1144		B		45680		3001
1145		P		45840		4081
1146		B		45760		3070
1147		B		45800		3053
1148		P		45960		4416
1149		B		45880		2893
1150		B		45920		2781
1151		I		46080		9032
1152		B		46000		2687
1153		B		46040		2936
1154		P		46200		4157
1155		B		46120		2838
1156		B		46160		2713
1157		P		46320		4803
1158		B		46240		2677
1159		B		46280		2963
1160		P		46440		5180
1161		B		46360		2656
1162		B		46400		2951
1163		I		46560		8999
1164		B		46480		2512
1165		B		46520		2597
1166		P		46680		4772
1167		B		46600		3049
1168		B		46640		3268
1169		P		46800		4566
1170		B		46720		3678
1171		B		46760		4104
1172		P		46920		4990
1173		B		46840		3786
1174		B		46880		3781
1175		I		47040		9049
1176		B		46960		3224
1177		B		47000		3374
1178		P		47160		5374
1179		B		47080		3668
1180		B		47120		3961
1181		P		47280		5514
1182		B		47200		3686
1183		B		47240		4040
1184		P		47400		5880
1185		B		47320		4394
1186		B		47360		4032
1187		I		47520		8778
1188		B		47440		3913
1189		B		47480		3868
1190		P		47640		5711
1191		B		47560		3260
1192		B		47600		3281
1193		P		47760		7019
1194		B		47680		4049
1195		B		47720		4357
1196		P		47880		6460
1197		B		47800		3613
1198		B		47840		3609
1199		I		48000		8733
1200		B		47920		4219
1201		B		47960		4053
1202		P		48120		6879
1203		B		48040		3908
1204		B		48080		4092
1205		P		48240		6512
1206		B		48160		3718
1207		B		48200		3991
1208		P		48360		6448
1209		B		48280		3778
1210		B		48320		3931
1211		I		48480		8632
1212		B		48400		3934
1213		B		48440		3802
1214		P		48600		6126
1215		B		48520		3590
1216		B		48560		3682
1217		P		48720		6083
1218		B		48640		3816
1219		B		48680		4061
1220		P		48840		6100
1221		B		48760		3920
1222		B		48800		4185
1223		I		48960		8577
1224		B		48880		3933
