283		B		11240		2555
284		P		11400		3091
285		B		11320		2553
286		B		11360		2489
287		I		11520		7302
288		B		11440		2459
289		B		11480		2389
290		P		11640		3258
291		B		11560		2891
292		B		11600		2943
293		P		11760		3083
294		B		11680		2772
295		B		11720		2707
296		P		11880		2925
297		B		11800		2638
298		B		11840		2538
299		I		12000		7358
300		B		11920		2415
301		B		11960		2423
302		P		12120		3200
303		B		12040		2602
304		B		12080		2676
305		P		12240		3000
306		B		12160		2572
307		B		12200		2659
308		P		12360		3096
309		B		12280		2494
310		B		12320		2493
311		I		12480		7306
312		B		12400		2307
313		B		12440		2327
314		P		12600		3335
315		B		12520		2619
316		B		12560		2706
317		P		12720		2954
318		B		12640		2487
319		B		12680		2532
320		P		12840		2859
321		B		12760		2520
322		B		12800		2514
323		I		12960		7218
324		B		12880		2340
325		B		12920		2383
326		P		13080		3134
327		B		13000		2677
328		B		13040		2639
329		P		13200		2969
330		B		13120		2566
331		B		13160		2463
332		P		13320		2856
333		B		13240		2508
334		B		13280		2524
335		I		13440		7306
336		B		13360		2383
337		B		13400		2261
338		P		13560		3206
339		B		13480		2658
340		B		13520		2739
341		P		13680		2994
342		B		13600		2468
343		B		13640		2547
344		P		13800		2922
345		B		13720		2605
346		B		13760		2551
347		I		13920		7395
348		B		13840		2450
349		B		13880		2454
350		P		14040		3288
351		B		13960		2680
352		B		14000		2661
353		P		14160		3342
354		B		14080		2548
355		B		14120		2509
356		P		14280		3128
357		B		14200		2500
358		B		14240		2540
359		I		14400		7388
360		B		14320		2410
361		B		14360		2412
362		P		14520		3360
363		B		14440		2689
364		B		14480		2670
365		P		14640		3315
366		B		14560		2583
367		B		14600		2692
368		P		14760		3236
369		B		14680		2530
370		B		14720		2605
371		I		14880		7283
372		B		14800		2479
373		B		14840		2551
374		P		15000		3383
375		B		14920		2630
376		B		14960		2623
377		P		15120		3098
378		B		15040		2517
379		B		15080		2555
380		P		15240		3032
381		B		15160		2576
382		B		15200		2519
383		I		15360		7379
384		B		15280		2421
385		B		15320		2360
386		P		15480		3479
387		B		15400		2760
388		B		15440		2680
389		P		15600		3246
390		B		15520		2587
391		B		15560		2651
392		P		15720		3172
393		B		15640		2499
394		B		15680		2554
395		I		15840		7303
396		B		15760		2410
397		B		15800		2454
398		P		15960		3328
399		B		15880		2663
400		B		15920		2811
401		P		16080		3217
402		B		16000		2496
403		B		16040		2523
404		P		16200		3118
405		B		16120		2520
406		B		16160		2604
407		I		16320		7286
408		B		16240		2499
409		B		16280		2392
410		P		16440		3178
411		B		16360		2621
412		B		16400		2667
413		P		16560		2886
414		B		16480		2478
415		B		16520		2547
416		P		16680		2834
417		B		16600		2504
418		B		16640		2477
419		I		16800		7292
420		B		16720		2298
421		B		16760		2383
422		P		16920		3147
423		B		16840		2545
424		B		16880		2587
425		P		17040		2980
426		B		16960		2414
427		B		17000		2446
428		P		17160		2986
429		B		17080		2540
430		B		17120		2523
431		I		17280		7302
432		B		17200		2467
433		B		17240		2383
434		P		17400		3074
435		B		17320		2719
436		B		17360		2660
437		P		17520		2909
438		B		17440		2435
439		B		17480		2501
440		P		17640		2841
441		B		17560		2410
442		B		17600		2547
443		I		17760		7325
444		B		17680		2336
445		B		17720		2343
446		P		17880		3343
447		B		17800		2688
448		B		17840		2726
449		P		18000		3050
450		B		17920		2562
451		B		17960		2449
452		P		18120		2958
453		B		18040		2628
454		B		18080		2521
455		I		18240		7209
456		B		18160		2418
457		B		18200		2542
458		P		18360		3408
459		B		18280		2750
460		B		18320		2763
461		P		18480		3050
462		B		18400		2590
463		B		18440		2611
464		P		18600		3052
465		B		18520		2581
466		B		18560		2679
467		I		18720		7342
468		B		18640		2465
469		B		18680		2466
470		P		18840		3250
471		B		18760		2714
472		B		18800		2756
473		P		18960		2976
474		B		18880		2623
475		B		18920		2499
476		P		19080		2941
477		B		19000		2549
478		B		19040		2533
479		I		19200		7318
480		B		19120		2480
481		B		19160		2446
482		P		19320		3175
483		B		19240		2618
484		B		19280		2651
485		P		19440		3821
486		B		19360		2625
487		B		19400		2730
488		P		19560		4264
489		B		19480		2834
490		B		19520		2820
491		I		19680		7198
492		B		19600		3341
493		B		19640		3728
494		P		19800		4592
495		B		19720		3913
496		B		19760		4026
497		P		19920		4541
498		B		19840		3818
499		B		19880		3875
500		P		20040		4140
501		B		19960		3712
502		B		20000		3716
503		I		20160		6888
504		B		20080		3841
505		B		20120		3645
506		P		20280		4328
507		B		20200		3689
508		B		20240		3654
509		P		20400		4212
510		B		20320		3655
511		B		20360		3746
512		P		20520		4172
513		B		20440		3641
514		B		20480		3734
515		I		20640		6612
516		B		20560		3766
517		B		20600		3706
518		P		20760		4058
519		B		20680		3562
520		B		20720		3559
521		P		20880		3848
522		B		20800		3608
523		B		20840		3553
524		P		21000		3898
525		B		20920		3535
526		B		20960		3447
527		I		21120		6372
528		B		21040		3554
529		B		21080		3542
530		P		21240		4061
531		B		21160		3491
532		B		21200		3541
533		P		21360		3851
534		B		21280		3417
535		B		21320		3369
536		P		21480		3859
537		B		21400		3415
538		B		21440		3335
539		I		21600		6191
540		B		21520		3288
541		B		21560		3196
542		P		21720		3688
543		B		21640		2529
544		B		21680		2553
545		P		21840		3841
546		B		21760		2505
547		B		21800		2536
548		P		21960		3661
549		B		21880		2799
550		B		21920		2761
551		I		22080		6234
552		B		22000		2638
553		B		22040		2671
554		P		22200		3949
555		B		22120		2707
556		B		22160		2715
557		P		22320		3763
558		B		22240		2671
559		B		22280		2591
560		P		22440		3356
561		B		22360		2915
562		B		22400		2869
563		I		22560		6276
564		B		22480		2414
565		B		22520		2552
566		P		22680		3544
567		B		22600		2610
568		B		22640		2590
569		P		22800		3533
570		B		22720		2355
571		B		22760		2378
572		P		22920		2917
573		B		22840		2257
574		B		22880		2434
575		I		23040		6209
576		B		22960		2257
577		B		23000		2198
578		P		23160		3140
579		B		23080		2477
580		B		23120		2548
581		P		23280		3136
582		B		23200		2287
583		B		23240		2284
584		P		23400		3023
585		B		23320		2321
586		B		23360		2296
587		I		23520		6136
588		B		23440		2110
589		B		23480		2089
590		P		23640		2783
591		B		23560		2274
592		B		23600		2377
593		P		23760		2546
594		B		23680		2180
595		B		23720		2208
596		P		23880		2579
597		B		23800		2219
598		B		23840		2252
599		I		24000		6241
600		B		23920		2138
601		B		23960		2152
602		P		24120		2961
603		B		24040		2328
604		B		24080		2322
605		P		24240		2729
606		B		24160		2298
607		B		24200		2383
608		P		24360		2649
609		B		24280		2228
610		B		24320		2341
611		I		24480		6240
612		B		24400		2207
613		B		24440		2290
614		P		24600		2989
615		B		24520		2493
616		B		24560		2423
617		P		24720		2832
618		B		24640		2412
619		B		24680		2395
620		P		24840		2738
621		B		24760		2385
622		B		24800		2450
623		I		24960		6230
624		B		24880		2223
625		B		24920		2203
626		P		25080		3065
627		B		25000		2441
628		B		25040		2609
629		P		25200		3513
630		B		25120		2542
631		B		25160		2634
632		P		25320		3670
633		B		25240		2632
634		B		25280		2679
635		I		25440		6368
636		B		25360		2378
637		B		25400		2479
638		P		25560		3506
639		B		25480		2622
640		B		25520		2767
641		P		25680		3477
642		B		25600		2564
643		B		25640		2484
644		P		25800		3229
645		B		25720		2446
646		B		25760		2511
647		I		25920		6185
648		B		25840		2479
649		B		25880		2430
650		P		26040		3357
651		B		25960		2508
652		B		26000		2623
653		P		26160		3397
654		B		26080		2576
655		B		26120		2559
656		P		26280		3288
657		B		26200		2583
658		B		26240		2722
659		I		26400		6211
660		B		26320		2487
661		B		26360		2425
662		P		26520		3461
663		B		26440		2604
664		B		26480		2556
665		P		26640		3490
666		B		26560		2450
667		B		26600		2630
668		P		26760		3637
669		B		26680		2780
670		B		26720		2572
671		I		26880		6153
672		B		26800		2738
673		B		26840		2555
674		P		27000		3602
675		B		26920		2569
676		B		26960		2550
677		P		27120		3111
678		B		27040		2310
679		B		27080		2294
680		P		27240		2870
681		B		27160		2270
682		B		27200		2351
683		I		27360		6239
684		B		27280		2248
685		B		27320		2226
686		P		27480		3048
687		B		27400		2452
688		B		27440		2363
689		P		27600		3371
690		B		27520		2463
691		B		27560		2416
692		P		27720		3419
693		B		27640		2924
694		B		27680		3045
695		I		27840		6096
696		B		27760		2769
697		B		27800		2642
698		P		27960		3489
699		B		27880		3210
700		B		27920		2958
701		P		28080		3692
702		B		28000		2945
703		B		28040		3004
704		P		28200		3549
705		B		28120		2692
706		B		28160		2794
707		I		28320		6354
708		B		28240		2854
709		B		28280		2871
710		P		28440		3478
711		B		28360		2905
712		B		28400		3055
713		P		28560		3417
714		B		28480		2978
715		B		28520		3120
716		P		28680		3703
717		B		28600		2710
718		B		28640		2863
719		I		28800		6172
720		B		28720		2844
721		B		28760		2716
722		P		28920		3557
723		B		28840		2934
724		B		28880		2908
725		P		29040		3612
726		B		28960		2932
727		B		29000		2773
728		P		29160		3624
729		B		29080		2739
730		B		29120		2922
731		I		29280		6207
732		B		29200		2990
733		B		29240		2932
734		P		29400		3563
735		B		29320		3190
736		B		29360		2901
737		P		29520		3682
738		B		29440		2726
739		B		29480		2886
740		P		29640		3824
741		B		29560		2738
742		B		29600		2915
743		I		29760		6344
744		B		29680		2817
745		B		29720		2771
746		P		29880		3584
747		B		29800		3029
748		B		29840		2783
749		P		30000		3662
750		B		29920		3285
751		B		29960		3393
752		P		30120		3579
753		B		30040		3215
754		B		30080		2991
755		I		30240		5916
756		B		30160		2979
757		B		30200		3026
758		P		30360		3657
759		B		30280		3083
760		B		30320		3006
761		P		30480		3483
762		B		30400		3064
763		B		30440		2967
764		P		30600		3258
765		B		30520		3007
766		B		30560		2837
767		I		30720		5493
768		B		30640		2852
769		B		30680		2873
770		P		30840		3438
771		B		30760		2934
772		B		30800		2984
773		P		30960		3201
774		B		30880		3085
775		B		30920		2868
776		P		31080		2846
777		B		31000		2776
778		B		31040		2598
779		I		31200		4891
780		B		31120		2627
781		B		31160		2655
782		P		31320		2852
783		B		31240		2645
784		B		31280		2598
785		P		31440		2618
786		B		31360		2428
787		B		31400		2414
788		P		31560		2483
789		B		31480		2254
790		B		31520		2232
791		I		31680		4059
792		B		31600		2218
793		B		31640		2127
794		P		31800		2310
795		B		31720		2068
796		B		31760		2052
797		P		31920		2087
798		B		31840		2007
799		B		31880		1953
800		P		32040		2113
801		B		31960		1746
802		B		32000		1745
803		I		32160		3547
804		B		32080		1748
805		B		32120		1736
806		P		32280		1913
807		B		32200		1611
808		B		32240		1608
809		P		32400		1904
810		B		32320		1485
811		B		32360		1506
812		P		32520		1701
813		B		32440		1602
814		B		32480		1423
